sa_id,phase,tier,title,registry_status,bucket,recipe_ok,recipe_path,verify_recipe,validation,proof_verdict,honest_proof,has_receipt,receipt_status,closeout_reporter,quarantined_yaml,machine_verify,missing_gaps,cycle_check,cycle_act,cycle_verify,queue_pos,queue_role
sa-0331,phase-s3-scoreboard-fleet,T1,Replace Verify Force buttons with Auto green pill when auto_pass,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0331.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0332,phase-s3-scoreboard-fleet,T1,Show essayNudgeBanner on Today tab and Council room from essay_discourse,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0332.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0333,phase-s3-scoreboard-fleet,T1,Inject planner_bridge_ready first_action_id note in renderGraphExecutorPanel,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0333.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0334,phase-s3-scoreboard-fleet,T1,Run bash validate-governance-fleet-v1.sh — nudges and verify_gap SSOT,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0334.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0335,phase-s3-scoreboard-fleet,T1,Sync FR-007/010/011 shipped via founder_request_tracker sync_shipped_from_disk,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0335.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0336,phase-s3-scoreboard-fleet,T1,Mark FR-008 in_progress until nudge_count <= 2,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0336.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0337,phase-s3-scoreboard-fleet,T1,Mark FR-009 shipped when auto_pass_count >= 6 not ASF verify count,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0337.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0338,phase-s3-scoreboard-fleet,T1,Remove ASF verified copy from workspace mirror scoreboard block,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0338.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0339,phase-s3-scoreboard-fleet,T1,Validate fleet_report_gap banner lists missing agent ids,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0339.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0340,phase-s3-scoreboard-fleet,T1,Validate fleet_verify_gap lists agents with report but no auto_pass,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0340.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0341,phase-s3-scoreboard-fleet,T1,Run agent_essay_discourse essay_nudges payload for council,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0341.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0342,phase-s3-scoreboard-fleet,T1,Ensure 6 essay nudges visible until lanes post governance-drift essays,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0342.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0343,phase-s3-scoreboard-fleet,T1,Cross-check AGENT_SCOREBOARD_LOCKED_v1.md law vs UI behavior,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0343.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0344,phase-s3-scoreboard-fleet,T1,Reject manual verify as progress authority in hub primary UI grep,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0344.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0345,phase-s3-scoreboard-fleet,T1,Run scoreboard session report POST E2E via audit_backend minimal,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0345.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0346,phase-s3-scoreboard-fleet,T1,Validate auto_checks council_read vault_used paths in scoreboard,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0346.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0347,phase-s3-scoreboard-fleet,T1,Document fleet targets reported>=6 auto_pass>=6 nudges<=2 in PRIORITY,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0347.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0348,phase-s3-scoreboard-fleet,T1,Compare MergePack exclusion in scoreboard agent count 8,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0348.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0349,phase-s3-scoreboard-fleet,T1,Run governance fleet validator after essay or scoreboard code change,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0349.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0350,phase-s3-scoreboard-fleet,T1,Append SOURCEA-PRIORITY fleet auto-green count evidence row,done,done,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0350.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0351,phase-s3-scoreboard-fleet,T2,Implement agent_scoreboard _auto_verify on auto_pass verified_by auto,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0351.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0352,phase-s3-scoreboard-fleet,T2,Expose fleet_auto_green_count in scoreboard_payload,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0352.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0353,phase-s3-scoreboard-fleet,T2,Backfill auto_verify in scoreboard_row when auto_pass and report exists,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0353.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0354,phase-s3-scoreboard-fleet,T2,Set scoreboard tagline auto-checks green not ASF verify,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0354.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0355,phase-s3-scoreboard-fleet,T2,Update app.js renderAgentScoreboard hero auto-green copy and gap banners,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0355.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0356,phase-s3-scoreboard-fleet,T2,Replace Verify Force buttons with Auto green pill when auto_pass,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0356.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0357,phase-s3-scoreboard-fleet,T2,Show essayNudgeBanner on Today tab and Council room from essay_discourse,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0357.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0358,phase-s3-scoreboard-fleet,T2,Inject planner_bridge_ready first_action_id note in renderGraphExecutorPanel,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0358.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0359,phase-s3-scoreboard-fleet,T2,Run bash validate-governance-fleet-v1.sh — nudges and verify_gap SSOT,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0359.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0360,phase-s3-scoreboard-fleet,T2,Sync FR-007/010/011 shipped via founder_request_tracker sync_shipped_from_disk,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0360.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0361,phase-s3-scoreboard-fleet,T2,Mark FR-008 in_progress until nudge_count <= 2,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0361.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0362,phase-s3-scoreboard-fleet,T2,Mark FR-009 shipped when auto_pass_count >= 6 not ASF verify count,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0362.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0363,phase-s3-scoreboard-fleet,T2,Remove ASF verified copy from workspace mirror scoreboard block,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0363.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0364,phase-s3-scoreboard-fleet,T2,Validate fleet_report_gap banner lists missing agent ids,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0364.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0365,phase-s3-scoreboard-fleet,T2,Validate fleet_verify_gap lists agents with report but no auto_pass,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0365.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0366,phase-s3-scoreboard-fleet,T2,Run agent_essay_discourse essay_nudges payload for council,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0366.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0367,phase-s3-scoreboard-fleet,T2,Ensure 6 essay nudges visible until lanes post governance-drift essays,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0367.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0368,phase-s3-scoreboard-fleet,T2,Cross-check AGENT_SCOREBOARD_LOCKED_v1.md law vs UI behavior,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0368.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0369,phase-s3-scoreboard-fleet,T2,Reject manual verify as progress authority in hub primary UI grep,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0369.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0370,phase-s3-scoreboard-fleet,T2,Run scoreboard session report POST E2E via audit_backend minimal,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0370.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0371,phase-s3-scoreboard-fleet,T2,Validate auto_checks council_read vault_used paths in scoreboard,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0371.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0372,phase-s3-scoreboard-fleet,T2,Document fleet targets reported>=6 auto_pass>=6 nudges<=2 in PRIORITY,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0372.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0373,phase-s3-scoreboard-fleet,T2,Compare MergePack exclusion in scoreboard agent count 8,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0373.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0374,phase-s3-scoreboard-fleet,T2,Run governance fleet validator after essay or scoreboard code change,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0374.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0375,phase-s3-scoreboard-fleet,T2,Append SOURCEA-PRIORITY fleet auto-green count evidence row,done,done,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0375.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0376,phase-s3-scoreboard-fleet,T3,Implement agent_scoreboard _auto_verify on auto_pass verified_by auto,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0376.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0377,phase-s3-scoreboard-fleet,T3,Expose fleet_auto_green_count in scoreboard_payload,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0377.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0378,phase-s3-scoreboard-fleet,T3,Backfill auto_verify in scoreboard_row when auto_pass and report exists,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0378.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0379,phase-s3-scoreboard-fleet,T3,Set scoreboard tagline auto-checks green not ASF verify,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0379.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0380,phase-s3-scoreboard-fleet,T3,Update app.js renderAgentScoreboard hero auto-green copy and gap banners,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0380.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0381,phase-s3-scoreboard-fleet,T3,Replace Verify Force buttons with Auto green pill when auto_pass,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0381.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0382,phase-s3-scoreboard-fleet,T3,Show essayNudgeBanner on Today tab and Council room from essay_discourse,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0382.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0383,phase-s3-scoreboard-fleet,T3,Inject planner_bridge_ready first_action_id note in renderGraphExecutorPanel,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0383.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0384,phase-s3-scoreboard-fleet,T3,Run bash validate-governance-fleet-v1.sh — nudges and verify_gap SSOT,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0384.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0385,phase-s3-scoreboard-fleet,T3,Sync FR-007/010/011 shipped via founder_request_tracker sync_shipped_from_disk,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0385.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0386,phase-s3-scoreboard-fleet,T3,Mark FR-008 in_progress until nudge_count <= 2,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0386.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0387,phase-s3-scoreboard-fleet,T3,Mark FR-009 shipped when auto_pass_count >= 6 not ASF verify count,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0387.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0388,phase-s3-scoreboard-fleet,T3,Remove ASF verified copy from workspace mirror scoreboard block,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0388.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0389,phase-s3-scoreboard-fleet,T3,Validate fleet_report_gap banner lists missing agent ids,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0389.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0390,phase-s3-scoreboard-fleet,T3,Validate fleet_verify_gap lists agents with report but no auto_pass,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0390.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0391,phase-s3-scoreboard-fleet,T3,Run agent_essay_discourse essay_nudges payload for council,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0391.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0392,phase-s3-scoreboard-fleet,T3,Ensure 6 essay nudges visible until lanes post governance-drift essays,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0392.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0393,phase-s3-scoreboard-fleet,T3,Cross-check AGENT_SCOREBOARD_LOCKED_v1.md law vs UI behavior,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0393.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0394,phase-s3-scoreboard-fleet,T3,Reject manual verify as progress authority in hub primary UI grep,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0394.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0395,phase-s3-scoreboard-fleet,T3,Run scoreboard session report POST E2E via audit_backend minimal,done,done,yes,prompts/phase-s3-scoreboard-fleet/T3/sa-0395.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
