sa_id,phase,tier,title,registry_status,has_recipe_file,recipe_path,recipe_md_status,verify_recipe,proof_verdict,honest_proof,full_worker_cycle,has_receipt,receipt_status,receipt_at,receipt_path,has_closeout_yaml,closeout_reporter,closeout_at,closeout_evidence,missing_gaps
sa-0314,phase-s3-scoreboard-fleet,T0,Validate fleet_report_gap banner lists missing agent ids,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0314.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-07T02:53:56Z,validate-fleet-gap-banners-ui-v1 · fleet_report_gap Missing reports banner lists agent ids,NOT_DONE
sa-0315,phase-s3-scoreboard-fleet,T0,Validate fleet_verify_gap lists agents with report but no auto_pass,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0315.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-07T02:55:54Z,validate-fleet-gap-banners-ui-v1 · fleet_verify_gap Auto-check gaps banner lists agent ids,NOT_DONE
sa-0316,phase-s3-scoreboard-fleet,T0,Run agent_essay_discourse essay_nudges payload for council,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0316.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-07T02:57:51Z,validate-essay-nudges-council-v1 · essay_nudges payload wired to council_room,NOT_DONE
sa-0317,phase-s3-scoreboard-fleet,T0,Ensure 6 essay nudges visible until lanes post governance-drift essays,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0317.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-07T02:59:31Z,"validate-essay-nudge-banner-v1 · slice(0,6) up to 6 nudges visible Today+Council",NOT_DONE
sa-0318,phase-s3-scoreboard-fleet,T0,Cross-check AGENT_SCOREBOARD_LOCKED_v1.md law vs UI behavior,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0318.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0319,phase-s3-scoreboard-fleet,T0,Reject manual verify as progress authority in hub primary UI grep,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0319.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0320,phase-s3-scoreboard-fleet,T0,Run scoreboard session report POST E2E via audit_backend minimal,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0320.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0321,phase-s3-scoreboard-fleet,T0,Validate auto_checks council_read vault_used paths in scoreboard,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0321.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0322,phase-s3-scoreboard-fleet,T0,Document fleet targets reported>=6 auto_pass>=6 nudges<=2 in PRIORITY,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0322.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0323,phase-s3-scoreboard-fleet,T0,Compare MergePack exclusion in scoreboard agent count 8,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0323.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0324,phase-s3-scoreboard-fleet,T0,Run governance fleet validator after essay or scoreboard code change,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0324.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0325,phase-s3-scoreboard-fleet,T0,Append SOURCEA-PRIORITY fleet auto-green count evidence row,backlog,yes,prompts/phase-s3-scoreboard-fleet/T0/sa-0325.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,no,,,,NOT_DONE
sa-0326,phase-s3-scoreboard-fleet,T1,Implement agent_scoreboard _auto_verify on auto_pass verified_by auto,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0326.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:21:20Z,scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0327,phase-s3-scoreboard-fleet,T1,Expose fleet_auto_green_count in scoreboard_payload,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0327.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:21:20Z,scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0328,phase-s3-scoreboard-fleet,T1,Backfill auto_verify in scoreboard_row when auto_pass and report exists,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0328.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:21:20Z,scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0329,phase-s3-scoreboard-fleet,T1,Set scoreboard tagline auto-checks green not ASF verify,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0329.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:21:21Z,scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0330,phase-s3-scoreboard-fleet,T1,Update app.js renderAgentScoreboard hero auto-green copy and gap banners,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0330.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:21:21Z,scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0331,phase-s3-scoreboard-fleet,T1,Replace Verify Force buttons with Auto green pill when auto_pass,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0331.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:21:21Z,scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0332,phase-s3-scoreboard-fleet,T1,Show essayNudgeBanner on Today tab and Council room from essay_discourse,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0332.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0333,phase-s3-scoreboard-fleet,T1,Inject planner_bridge_ready first_action_id note in renderGraphExecutorPanel,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0333.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0334,phase-s3-scoreboard-fleet,T1,Run bash validate-governance-fleet-v1.sh — nudges and verify_gap SSOT,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0334.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0335,phase-s3-scoreboard-fleet,T1,Sync FR-007/010/011 shipped via founder_request_tracker sync_shipped_from_disk,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0335.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0336,phase-s3-scoreboard-fleet,T1,Mark FR-008 in_progress until nudge_count <= 2,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0336.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0337,phase-s3-scoreboard-fleet,T1,Mark FR-009 shipped when auto_pass_count >= 6 not ASF verify count,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0337.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0338,phase-s3-scoreboard-fleet,T1,Remove ASF verified copy from workspace mirror scoreboard block,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0338.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0339,phase-s3-scoreboard-fleet,T1,Validate fleet_report_gap banner lists missing agent ids,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0339.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:39Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0340,phase-s3-scoreboard-fleet,T1,Validate fleet_verify_gap lists agents with report but no auto_pass,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0340.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:40Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0341,phase-s3-scoreboard-fleet,T1,Run agent_essay_discourse essay_nudges payload for council,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0341.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:23:40Z,pack6 scoreboard-fleet T1 verify-only; strict-build validators PASS,NOT_DONE
sa-0342,phase-s3-scoreboard-fleet,T1,Ensure 6 essay nudges visible until lanes post governance-drift essays,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0342.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0343,phase-s3-scoreboard-fleet,T1,Cross-check AGENT_SCOREBOARD_LOCKED_v1.md law vs UI behavior,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0343.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0344,phase-s3-scoreboard-fleet,T1,Reject manual verify as progress authority in hub primary UI grep,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0344.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0345,phase-s3-scoreboard-fleet,T1,Run scoreboard session report POST E2E via audit_backend minimal,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0345.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0346,phase-s3-scoreboard-fleet,T1,Validate auto_checks council_read vault_used paths in scoreboard,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0346.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0347,phase-s3-scoreboard-fleet,T1,Document fleet targets reported>=6 auto_pass>=6 nudges<=2 in PRIORITY,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0347.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0348,phase-s3-scoreboard-fleet,T1,Compare MergePack exclusion in scoreboard agent count 8,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0348.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0349,phase-s3-scoreboard-fleet,T1,Run governance fleet validator after essay or scoreboard code change,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0349.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0350,phase-s3-scoreboard-fleet,T1,Append SOURCEA-PRIORITY fleet auto-green count evidence row,backlog,yes,prompts/phase-s3-scoreboard-fleet/T1/sa-0350.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0351,phase-s3-scoreboard-fleet,T2,Implement agent_scoreboard _auto_verify on auto_pass verified_by auto,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0351.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker,2026-06-07T15:20:55Z,audit_backend_e2e PASS · validate-spine-bridge-founder-v1 PASS · find_critical_bugs critical 0 · _auto_verify verified_by auto,NOT_DONE
sa-0352,phase-s3-scoreboard-fleet,T2,Expose fleet_auto_green_count in scoreboard_payload,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0352.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker,2026-06-07T15:28:55Z,validate-fleet-auto-green-count-v1 fleet_auto_green_count=8 · validate-governance-fleet-v1 · audit_backend_e2e PASS · validate-spine-bridge-founder-v1 PASS · find_critical_bugs critical 0,NOT_DONE
sa-0353,phase-s3-scoreboard-fleet,T2,Backfill auto_verify in scoreboard_row when auto_pass and report exists,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0353.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:26:53Z,pack7 scoreboard-fleet verify-only; batch+validators PASS,NOT_DONE
sa-0354,phase-s3-scoreboard-fleet,T2,Set scoreboard tagline auto-checks green not ASF verify,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0354.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T19:29:50Z,pack8 scoreboard-fleet T2 verify-only; validators+batch PASS,NOT_DONE
sa-0355,phase-s3-scoreboard-fleet,T2,Update app.js renderAgentScoreboard hero auto-green copy and gap banners,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0355.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T00:18:55Z,strict build PASS · renderAgentScoreboard hero auto-green copy + gap banners · audit_backend_e2e + validate-spine-bridge-founder-v1 PASS · validate-dispatch-policy + governance-fleet PASS,NOT_DONE
sa-0356,phase-s3-scoreboard-fleet,T2,Replace Verify Force buttons with Auto green pill when auto_pass,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0356.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T00:27:23Z,audit_backend_e2e PASS · validate-spine-bridge-founder-v1 PASS · validate-scoreboard-auto-green-pill-v1 PASS · find_critical_bugs critical 0,NOT_DONE
sa-0357,phase-s3-scoreboard-fleet,T2,Show essayNudgeBanner on Today tab and Council room from essay_discourse,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0357.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T00:34:35Z,validate-essay-nudge-banner-v1 PASS · audit_backend_e2e PASS · spine-bridge PASS · critical 0,NOT_DONE
sa-0358,phase-s3-scoreboard-fleet,T2,Inject planner_bridge_ready first_action_id note in renderGraphExecutorPanel,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0358.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T00:51:15Z,audit_backend_e2e PASS · validate-spine-bridge-founder-v1 PASS · validate-graph-executor-planner-bridge-v1 PASS · planner_bridge_ready first_action_id note in renderGraphExecutorPanel,NOT_DONE
sa-0359,phase-s3-scoreboard-fleet,T2,Run bash validate-governance-fleet-v1.sh — nudges and verify_gap SSOT,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0359.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T00:58:49Z,validate-governance-fleet-v1 nudges 0 verify_gap 0 · audit_backend_e2e PASS · spine-bridge PASS,NOT_DONE
sa-0360,phase-s3-scoreboard-fleet,T2,Sync FR-007/010/011 shipped via founder_request_tracker sync_shipped_from_disk,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0360.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T01:05:22Z,audit_backend_e2e + validate-spine-bridge-founder-v1 PASS · sync_shipped_from_disk FR-007/010/011 shipped · critical 0,NOT_DONE
sa-0361,phase-s3-scoreboard-fleet,T2,Mark FR-008 in_progress until nudge_count <= 2,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0361.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker,2026-06-07T13:39:54Z,validate-eval-packet-v1b-live PASS 5/5 100% · validate-governance-fleet-v1 nudges 0 · find_critical_bugs critical 0 · audit_backend_e2e PASS · validate-spine-bridge-founder-v1 PASS · FR-008 shipped nu,NOT_DONE
sa-0362,phase-s3-scoreboard-fleet,T2,Mark FR-009 shipped when auto_pass_count >= 6 not ASF verify count,backlog,yes,prompts/phase-s3-scoreboard-fleet/T2/sa-0362.md,backlog,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,BACKLOG,no,no,no,,,,yes,cursor-worker,2026-06-07T13:46:24Z,validate-eval-packet-v1b-live PASS 4/5 80% · validate-governance-fleet-v1 nudges 0 · find_critical_bugs critical 0 · audit_backend_e2e PASS · validate-spine-bridge-founder-v1 PASS · FR-009 shipped aut,NOT_DONE
