id,source_path,filename,ext,size_bytes,subject,field,spec_tier,status
ic-00843,Sina Business/Noetfield/noetfield_gate_sales_review_v3_1_0.docx,noetfield_gate_sales_review_v3_1_0.docx,.docx,40079,noetfield,ops,active,classified
ic-00844,Sina Business/Noetfield/Noetfield_777_Architecture_MultiAudience_v1.docx,Noetfield_777_Architecture_MultiAudience_v1.docx,.docx,39191,noetfield,spec,active,classified
ic-00845,Sina Business/Noetfield/Noetfield_Comparison_and_Merge_v1.0_to_v1.1.docx,Noetfield_Comparison_and_Merge_v1.0_to_v1.1.docx,.docx,38854,noetfield,ops,active,classified
ic-00846,Sina Business/Noetfield/Noetfield_Trust_Ledger_Annex_Pack_v2.pdf,Noetfield_Trust_Ledger_Annex_Pack_v2.pdf,.pdf,10880,noetfield,ops,active,classified
ic-00847,Sina Business/Noetfield/ai_governance_trust_ledger_checklist.docx,ai_governance_trust_ledger_checklist.docx,.docx,39682,noetfield,spec,draft,classified
ic-00848,Sina Business/Noetfield/noetfield-logo-mark.png,noetfield-logo-mark.png,.png,12209,noetfield,ops,draft,classified
ic-00849,Sina Business/Noetfield/noetfield_hub_node_map_and_us_hub_concept_v0_1.docx,noetfield_hub_node_map_and_us_hub_concept_v0_1.docx,.docx,38728,noetfield,ops,active,classified
ic-00850,Sina Business/Noetfield/noetfield_founding_steward_partner_program_v0_1.docx,noetfield_founding_steward_partner_program_v0_1.docx,.docx,39183,noetfield,ops,active,classified
ic-00851,Sina Business/Noetfield/noetfield_annual_report_and_stewardship_index_v0_1.docx,noetfield_annual_report_and_stewardship_index_v0_1.docx,.docx,39230,noetfield,ops,active,classified
ic-00852,Sina Business/Noetfield/Noetfield_AI_Trust_Brief_6_Week_Pilot_v1.docx,Noetfield_AI_Trust_Brief_6_Week_Pilot_v1.docx,.docx,38714,noetfield,marketing,active,classified
ic-00853,Sina Business/Noetfield/noetfield_positioning_and_framework_v0_1_sketch.docx,noetfield_positioning_and_framework_v0_1_sketch.docx,.docx,38334,noetfield,ops,active,classified
ic-00854,Sina Business/Noetfield/noetfield_stage_B_reference_grade_web_copy.docx,noetfield_stage_B_reference_grade_web_copy.docx,.docx,40034,noetfield,ops,draft,classified
ic-00855,Sina Business/Noetfield/gpu-readiness-pack.md,gpu-readiness-pack.md,.md,4362,noetfield,ops,draft,classified
ic-00856,Sina Business/Noetfield/Noetfield_Market-Mirror_Execution_Pack_v1_2025-12-19.docx,Noetfield_Market-Mirror_Execution_Pack_v1_2025-12-19.docx,.docx,38858,noetfield,ops,active,classified
ic-00857,Sina Business/Noetfield/noetfield_global_national_enrichment_plan.docx,noetfield_global_national_enrichment_plan.docx,.docx,40163,noetfield,ops,draft,classified
ic-00858,Sina Business/Noetfield/Noetfield_Tone_Standard_Comparison_Table_v1.0.docx,Noetfield_Tone_Standard_Comparison_Table_v1.0.docx,.docx,39674,noetfield,ops,active,classified
ic-00859,Sina Business/Noetfield/noetfield-hayek-design-principles-v1.0-fa.docx,noetfield-hayek-design-principles-v1.0-fa.docx,.docx,40085,noetfield,ops,active,classified
ic-00860,Sina Business/Noetfield/noetfield_ai_governance_pack_v01.docx,noetfield_ai_governance_pack_v01.docx,.docx,40252,noetfield,spec,active,classified
ic-00861,Sina Business/Noetfield/Noetfield_Tax_Compliance_12_Month_Checklist.docx,Noetfield_Tax_Compliance_12_Month_Checklist.docx,.docx,38238,noetfield,ops,draft,classified
ic-00862,Sina Business/Noetfield/gpu-evidence-pack.zip,gpu-evidence-pack.zip,.zip,139543,noetfield,code,draft,classified
ic-00863,Sina Business/Noetfield/Noetfield_Nexus_Slide.docx,Noetfield_Nexus_Slide.docx,.docx,37480,noetfield,ops,draft,classified
ic-00864,Sina Business/Noetfield/Noetfield_Tone_and_Messaging_Standard_v1.0.docx,Noetfield_Tone_and_Messaging_Standard_v1.0.docx,.docx,42779,noetfield,ops,active,classified
ic-00865,Sina Business/Noetfield/noetfield_board_ready_stack_sales_page_and_deck.docx,noetfield_board_ready_stack_sales_page_and_deck.docx,.docx,40830,noetfield,marketing,draft,classified
ic-00866,Sina Business/Noetfield/Noetfield_777_Architecture_MultiAudience_v2_extended.docx,Noetfield_777_Architecture_MultiAudience_v2_extended.docx,.docx,39910,noetfield,spec,active,classified
ic-00867,Sina Business/Noetfield/noetfield_family_friends_profit_answer.docx,noetfield_family_friends_profit_answer.docx,.docx,37794,noetfield,ops,draft,classified
ic-00868,Sina Business/Noetfield/noetfield_summary_en.docx,noetfield_summary_en.docx,.docx,38464,noetfield,ops,draft,classified
ic-00869,Sina Business/Noetfield/vendor_rfp_pack_quickscan_trustbrief.docx,vendor_rfp_pack_quickscan_trustbrief.docx,.docx,42630,noetfield,marketing,draft,classified
ic-00870,Sina Business/Noetfield/Online expanded.gdoc,Online expanded.gdoc,.gdoc,204771,noetfield,ops,draft,classified
ic-00871,Sina Business/Noetfield/Noetfield_Trust_Ledger_Board_Pack_v2.pdf,Noetfield_Trust_Ledger_Board_Pack_v2.pdf,.pdf,15309,noetfield,ops,active,classified
ic-00872,Sina Business/Noetfield/Noetfield_Status_and_Plan_Report_v1.docx,Noetfield_Status_and_Plan_Report_v1.docx,.docx,40292,noetfield,ops,active,classified
ic-00873,Sina Business/Noetfield/Noetfield_Playbook_Ops_v0_1_FA.docx,Noetfield_Playbook_Ops_v0_1_FA.docx,.docx,41499,noetfield,ops,active,classified
ic-00874,Sina Business/Noetfield/Noetfield_Tone_Standard_v1.0.docx,Noetfield_Tone_Standard_v1.0.docx,.docx,42782,noetfield,ops,active,classified
ic-00875,Sina Business/Noetfield/noetfield-trust-ledger-sample 2.pdf,noetfield-trust-ledger-sample 2.pdf,.pdf,5742,noetfield,ops,draft,classified
ic-00876,Sina Business/Noetfield/Winning_Niche_Copilot_QuickScan.docx,Winning_Niche_Copilot_QuickScan.docx,.docx,38787,noetfield,ops,draft,classified
ic-00877,Sina Business/Noetfield/Noetfield_Security_Privacy_Addendum_v1.docx,Noetfield_Security_Privacy_Addendum_v1.docx,.docx,39155,noetfield,ops,active,classified
ic-00878,Sina Business/Noetfield/noetfield_short_deck_copy_v0_2.docx,noetfield_short_deck_copy_v0_2.docx,.docx,38239,noetfield,marketing,active,classified
ic-00879,Sina Business/Noetfield/Noetfield_Organizational_Reference_Protocol_FA.docx,Noetfield_Organizational_Reference_Protocol_FA.docx,.docx,40160,noetfield,spec,draft,classified
ic-00880,Sina Business/Noetfield/Enterprise_Reference_Protocol_EN_Upgraded.docx,Enterprise_Reference_Protocol_EN_Upgraded.docx,.docx,40769,noetfield,spec,draft,classified
ic-00881,Sina Business/Noetfield/F927D55F-EAA6-4EEA-A2EB-C4C60753570D.PNG,F927D55F-EAA6-4EEA-A2EB-C4C60753570D.PNG,.png,1679995,noetfield,ops,draft,classified
ic-00882,Sina Business/Noetfield/Carnegie_Noetfield_Execution_Playbook_v1.docx,Carnegie_Noetfield_Execution_Playbook_v1.docx,.docx,40175,noetfield,ops,active,classified
ic-00883,Sina Business/Noetfield/noetfield_enterprise_checkout_pack_v1.docx,noetfield_enterprise_checkout_pack_v1.docx,.docx,42079,noetfield,ops,active,classified
ic-00884,Sina Business/Noetfield/noetfield_positioning_as_reference_institution_roadmap.docx,noetfield_positioning_as_reference_institution_roadmap.docx,.docx,40127,noetfield,ops,draft,classified
ic-00885,Sina Business/Noetfield/Noetfield_Tone_Standard_v1.0.pdf,Noetfield_Tone_Standard_v1.0.pdf,.pdf,177307,noetfield,ops,active,classified
ic-00886,Sina Business/Noetfield/trust-ledger-sample.pdf,trust-ledger-sample.pdf,.pdf,2495,noetfield,ops,draft,classified
ic-00887,Sina Business/Noetfield/noetfield-trust-ledger-sample.pdf,noetfield-trust-ledger-sample.pdf,.pdf,3520,noetfield,ops,draft,classified
ic-00888,Sina Business/Noetfield/noetfield_copilot_benchmark_starter.docx,noetfield_copilot_benchmark_starter.docx,.docx,38976,noetfield,ops,draft,classified
ic-00889,Sina Business/Context Pack/NF-AI-PACK-v1.0.zip,NF-AI-PACK-v1.0.zip,.zip,9287,noetfield,code,active,classified
ic-00890,Sina Business/Context Pack/NF-TRACKERS.md,NF-TRACKERS.md,.md,9789,noetfield,ops,draft,classified
ic-00891,Sina Business/Context Pack/NF-AI-PACK-Blueprint-v1.0.docx,NF-AI-PACK-Blueprint-v1.0.docx,.docx,39372,noetfield,ops,active,classified
ic-00892,Sina Business/Context Pack/manifest.json,manifest.json,.json,934,noetfield,ops,draft,classified
ic-00893,Sina Business/Site/777_foundation_index_20251012_040632.docx,777_foundation_index_20251012_040632.docx,.docx,37836,777,ops,draft,classified
ic-00894,Sina Business/Site/WP_Step2_Install_Detailed_FA_v1.1.docx,WP_Step2_Install_Detailed_FA_v1.1.docx,.docx,41180,noetfield,ops,active,classified
ic-00895,Sina Business/Site/stylesheet_css_20251012_041153.docx,stylesheet_css_20251012_041153.docx,.docx,37462,noetfield,ops,draft,classified
ic-00896,Sina Business/Go /Week1_Execution_Pack_Noetfield.docx,Week1_Execution_Pack_Noetfield.docx,.docx,39072,noetfield,ops,draft,classified
ic-00897,Sina Business/Go /senga-studio-landing.html,senga-studio-landing.html,.html,22188,noetfield,code,draft,classified
ic-00898,Sina Business/Go /saam-builder-we-sell-it-landing-v2.html,saam-builder-we-sell-it-landing-v2.html,.html,33903,noetfield,code,active,classified
ic-00899,Sina Business/Go /senga-studio-products-v4.html,senga-studio-products-v4.html,.html,34768,noetfield,code,active,classified
ic-00900,Sina Business/Go /senga-studio-products.html,senga-studio-products.html,.html,18840,noetfield,code,draft,classified
ic-00901,Sina Business/Go /mia-meowgic-studio-landing-v2.html,mia-meowgic-studio-landing-v2.html,.html,36552,noetfield,code,active,classified
ic-00902,Sina Business/Go /senga-studio-products-v2.html,senga-studio-products-v2.html,.html,29015,noetfield,code,active,classified
ic-00903,Sina Business/Go /saam-builder-we-sell-it-landing.html,saam-builder-we-sell-it-landing.html,.html,28477,noetfield,code,draft,classified
ic-00904,Sina Business/Go /glowpath-landing.html,glowpath-landing.html,.html,42676,noetfield,code,draft,classified
ic-00905,Sina Business/Go /senga-landing-preview.html,senga-landing-preview.html,.html,5490,noetfield,code,draft,classified
ic-00906,Sina Business/Go /senga-studio-products-v3.html,senga-studio-products-v3.html,.html,28930,noetfield,code,active,classified
ic-00907,Sina Business/Go /noetfield_30day_launch_preview.html,noetfield_30day_launch_preview.html,.html,21658,noetfield,code,draft,classified
ic-00908,Sina Business/Go /Noetfield_Staffing_and_Budget_Plan_Year1.docx,Noetfield_Staffing_and_Budget_Plan_Year1.docx,.docx,41017,noetfield,ops,draft,classified
ic-00909,Sina Business/Go /Noetfield_Premium_Offers_VIP_and_Enterprise.docx,Noetfield_Premium_Offers_VIP_and_Enterprise.docx,.docx,38934,noetfield,ops,draft,classified
ic-00910,Sina Business/Go /mehrbalance-wellness-store.html,mehrbalance-wellness-store.html,.html,43181,noetfield,code,draft,classified
ic-00911,Sina Business/Go /noetfield_landing_preview.html,noetfield_landing_preview.html,.html,26415,noetfield,code,draft,classified
ic-00912,Sina Business/Go /jessica-wellness-studio-commercial.html,jessica-wellness-studio-commercial.html,.html,23595,noetfield,code,draft,classified
ic-00913,Sina Business/Go /noetfield_landing2_preview.html,noetfield_landing2_preview.html,.html,34161,noetfield,code,draft,classified
ic-00914,Sina Business/Go /noetfield_landing_light.html,noetfield_landing_light.html,.html,14632,noetfield,code,draft,classified
ic-00915,Sina Business/Go /Noetfield_Hiring_Plan_Canada_Roles.docx,Noetfield_Hiring_Plan_Canada_Roles.docx,.docx,39152,noetfield,ops,draft,classified
ic-00916,Sina Business/Go /saam-ai-landing.html,saam-ai-landing.html,.html,20224,noetfield,code,draft,classified
ic-00917,Sina Business/Go /venture_governance_landing.html,venture_governance_landing.html,.html,11808,noetfield,code,draft,classified
ic-00918,Sina Business/Go /jessica-studio-landing-v2.html,jessica-studio-landing-v2.html,.html,27747,noetfield,code,active,classified
ic-00919,Sina Business/Go /mia-meowgic-studio-landing.html,mia-meowgic-studio-landing.html,.html,30065,noetfield,code,draft,classified
ic-00920,Sina Business/Go /global_company_digital_studio_landing.html,global_company_digital_studio_landing.html,.html,19229,noetfield,code,draft,classified
ic-00921,Sina Business/Go /global_company_digital_studio_dubai.html,global_company_digital_studio_dubai.html,.html,19298,noetfield,code,draft,classified
ic-00922,Sina Business/Go /saamlab-ai-digital-store.html,saamlab-ai-digital-store.html,.html,43547,noetfield,code,draft,classified
ic-00923,Sina Business/—W/WBC/WBC_SAFE_Summary_Sheet_v1.docx,WBC_SAFE_Summary_Sheet_v1.docx,.docx,37427,noetfield,ops,active,classified
ic-00924,Sina Business/—W/WBC/WBC_Executive_Summary_v1.docx,WBC_Executive_Summary_v1.docx,.docx,38017,noetfield,ops,active,classified
ic-00925,Sina Business/—W/WBC/WBC_90_Day_Execution_Map_v1.docx,WBC_90_Day_Execution_Map_v1.docx,.docx,37742,noetfield,ops,active,classified
ic-00926,Sina Business/—W/WBC/Witness_BC_Technologies_System_Evolution_Framework_v1.0.docx,Witness_BC_Technologies_System_Evolution_Framework_v1.0.docx,.docx,38494,trustfield,ops,active,classified
ic-00927,Sina Business/—W/WBC/WBC_Investor_Checklist_KPI_Tracker_v1.docx,WBC_Investor_Checklist_KPI_Tracker_v1.docx,.docx,37867,investor,ops,active,classified
ic-00928,Sina Business/—W/Witnex/Witnex_Full_Legal_Agreements_Pack.docx,Witnex_Full_Legal_Agreements_Pack.docx,.docx,38062,noetfield,legal,draft,classified
ic-00929,Sina Business/—W/Witnex/Witnex_Long_Form_Agreements_Package.docx,Witnex_Long_Form_Agreements_Package.docx,.docx,40140,noetfield,ops,draft,classified
ic-00930,Sina Business/—W/Witnex/Witnex_Full_Legal_ZIP.zip,Witnex_Full_Legal_ZIP.zip,.zip,184088,noetfield,code,draft,classified
ic-00931,Sina Business/—W/Witnex/Witnex_Tier1_Website_Checklist_EN.docx,Witnex_Tier1_Website_Checklist_EN.docx,.docx,40522,noetfield,ops,draft,classified
ic-00932,Sina Business/—W/Witnex/Witnex_Full_Tokenization_Package_EN.docx,Witnex_Full_Tokenization_Package_EN.docx,.docx,38448,noetfield,ops,draft,classified
ic-00933,Sina Business/—W/Witnex/Witnex_Tokenization_Plan.docx,Witnex_Tokenization_Plan.docx,.docx,38249,noetfield,ops,draft,classified
ic-00934,Sina Business/—W/What now?/TopCoPlatform_GCC_FO_Edition.pptx,TopCoPlatform_GCC_FO_Edition.pptx,.pptx,33911,noetfield,ops,draft,classified
ic-00935,Sina Business/—W/What now?/Witnex_AI_Financial_and_Funding_Policy_OnePager.docx,Witnex_AI_Financial_and_Funding_Policy_OnePager.docx,.docx,38377,noetfield,marketing,draft,classified
ic-00936,Sina Business/—W/What now?/maskhareh-shop.html,maskhareh-shop.html,.html,15274,noetfield,code,draft,classified
ic-00937,Sina Business/—W/What now?/Witnex_Investor_OnePager.docx,Witnex_Investor_OnePager.docx,.docx,37182,noetfield,marketing,draft,classified
ic-00938,Sina Business/—W/What now?/maskhareh-webapp.html,maskhareh-webapp.html,.html,29436,noetfield,code,draft,classified
ic-00939,Sina Business/—W/What now?/Witnex_MVP_Architecture_Product_Engines.docx,Witnex_MVP_Architecture_Product_Engines.docx,.docx,37427,noetfield,spec,draft,classified
ic-00940,Sina Business/—W/What now?/Tech_Platform_Capital_and_IPO_Pack_v1.docx,Tech_Platform_Capital_and_IPO_Pack_v1.docx,.docx,41747,noetfield,ops,active,classified
ic-00941,Sina Business/—W/What now?/ClaraWell_AI_Safety_Layer.docx,ClaraWell_AI_Safety_Layer.docx,.docx,37609,noetfield,ops,draft,classified
ic-00942,Sina Business/—W/What now?/TopCoPlatform_GCC_FO_Edition.docx,TopCoPlatform_GCC_FO_Edition.docx,.docx,37502,noetfield,ops,draft,classified
ic-00943,Sina Business/—W/What now?/TopCoPlatform_Strategic_Architecture_Plan.docx,TopCoPlatform_Strategic_Architecture_Plan.docx,.docx,40135,noetfield,spec,draft,classified
ic-00944,Sina Business/—W/What now?/Witnex_Public_Idea_Statement_Full.docx,Witnex_Public_Idea_Statement_Full.docx,.docx,38125,noetfield,ops,draft,classified
ic-00945,Sina Business/—W/What now?/Witnex_Connector_QA_Pack.docx,Witnex_Connector_QA_Pack.docx,.docx,37856,noetfield,ops,draft,classified
ic-00946,Sina Business/—W/What now?/Witnex_Investor_Premium_Deck.pptx,Witnex_Investor_Premium_Deck.pptx,.pptx,38686,noetfield,marketing,draft,classified
ic-00947,Sina Business/—W/What now?/Witnex_CapitalGateway_PitchDeck_10Slide_v1.docx,Witnex_CapitalGateway_PitchDeck_10Slide_v1.docx,.docx,38805,noetfield,marketing,active,classified
ic-00948,Sina Business/—W/What now?/TopCo_HoldCo_Governance_Architecture_OnePager.docx,TopCo_HoldCo_Governance_Architecture_OnePager.docx,.docx,37878,noetfield,spec,draft,classified
ic-00949,Sina Business/—W/What now?/Witnex_SwissFO_OnePager.docx,Witnex_SwissFO_OnePager.docx,.docx,37129,noetfield,marketing,draft,classified
ic-00950,Sina Business/—W/What now?/TopCo_HoldCo_InvestorReady_v1.docx,TopCo_HoldCo_InvestorReady_v1.docx,.docx,37845,investor,ops,active,classified
ic-00951,Sina Business/—W/What now?/Witnex_Pitch_Deck.pptx,Witnex_Pitch_Deck.pptx,.pptx,38369,noetfield,marketing,draft,classified
ic-00952,Sina Business/—W/What now?/Witnex_Architecture_SystemOverview_PE_Tone_Refined.docx,Witnex_Architecture_SystemOverview_PE_Tone_Refined.docx,.docx,37443,noetfield,spec,draft,classified
ic-00953,Sina Business/—W/What now?/Witnex_PitchDeck_v1.docx,Witnex_PitchDeck_v1.docx,.docx,38547,noetfield,marketing,active,classified
ic-00954,Sina Business/—W/What now?/Witnex_OnePager.docx,Witnex_OnePager.docx,.docx,37205,noetfield,marketing,draft,classified
ic-00955,Sina Business/—W/What now?/Witnex_Connector_QA_Institutional_NoHeaders.docx,Witnex_Connector_QA_Institutional_NoHeaders.docx,.docx,37742,noetfield,ops,draft,classified
ic-00956,Sina Business/—W/What now?/Witnex_Strategic_Architecture_Master.docx,Witnex_Strategic_Architecture_Master.docx,.docx,37964,noetfield,spec,draft,classified
ic-00957,Sina Business/—W/What now?/Witnex_SystemOverview_Corrected.docx,Witnex_SystemOverview_Corrected.docx,.docx,37427,noetfield,ops,draft,classified
ic-00958,Sina Business/—W/What now?/Witnex_Architecture_SystemOverview_PE_Tone.docx,Witnex_Architecture_SystemOverview_PE_Tone.docx,.docx,37453,noetfield,spec,draft,classified
ic-00959,Sina Business/—W/What now?/Regulatory_Safety_Layer_Overview_for_Eric.docx,Regulatory_Safety_Layer_Overview_for_Eric.docx,.docx,37394,noetfield,ops,draft,classified
ic-00960,Sina Business/—W/What now?/TopCoPlatform_CapitalGateway_PitchDeck_10Slide_v1.docx,TopCoPlatform_CapitalGateway_PitchDeck_10Slide_v1.docx,.docx,38818,noetfield,marketing,active,classified
ic-00961,Sina Business/—W/What now?/TopCo_HoldCo_CapitalDeck_VC_FO_Ready_v1.docx,TopCo_HoldCo_CapitalDeck_VC_FO_Ready_v1.docx,.docx,38395,noetfield,marketing,active,classified
ic-00962,Sina Business/—W/WBC/untitled folder/Witness_BC_KPI_Dashboard_Template.csv,Witness_BC_KPI_Dashboard_Template.csv,.csv,320,trustfield,ops,raw,classified
ic-00963,Sina Business/—W/WBC/untitled folder/Witness_BC_Evolution_Cadence_Checklist.csv,Witness_BC_Evolution_Cadence_Checklist.csv,.csv,278,trustfield,ops,raw,classified
ic-00964,Sina Business/—W/WBC/untitled folder/Witness_BC_System_Evolution_v1_1.docx,Witness_BC_System_Evolution_v1_1.docx,.docx,40036,trustfield,ops,raw,classified
ic-00965,Sina Business/—W/WBC/untitled folder/Package partner/Witness_BC_Early_Collaboration_Brief_v1_0.pdf,Witness_BC_Early_Collaboration_Brief_v1_0.pdf,.pdf,3142,trustfield,marketing,raw,classified
ic-00966,Sina Business/—W/WBC/untitled folder/Package partner/Witness_BC_Executive_Summary_v2.docx,Witness_BC_Executive_Summary_v2.docx,.docx,37505,trustfield,ops,raw,classified
ic-00967,Sina Business/—W/WBC/untitled folder/Package partner/WitnessBC_Equity_Advisor_Policy_v1.docx,WitnessBC_Equity_Advisor_Policy_v1.docx,.docx,37660,trustfield,ops,raw,classified
ic-00968,Sina Business/—W/WBC/untitled folder/Package partner/WitnessBC_DeepReview_ActionPlan_2025-11-06.docx,WitnessBC_DeepReview_ActionPlan_2025-11-06.docx,.docx,40143,trustfield,ops,raw,classified
ic-00969,Sina Business/—W/WBC/untitled folder/Package partner/WitnessBC_90Day_Pilot_OnePager_v1.docx,WitnessBC_90Day_Pilot_OnePager_v1.docx,.docx,37340,trustfield,marketing,raw,classified
ic-00970,Sina Business/—W/WBC/untitled folder/Package partner/WitnessBC_MiniDeck_6slides_v1.pptx,WitnessBC_MiniDeck_6slides_v1.pptx,.pptx,33602,trustfield,marketing,raw,classified
ic-00971,Sina Business/—W/WBC/untitled folder/Package partner/Witness_BC_Early_Collaboration_Brief_v2.docx,Witness_BC_Early_Collaboration_Brief_v2.docx,.docx,37509,trustfield,marketing,raw,classified
